Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label
2015/9/9,2015,9,9,Wednesday,36,2015-36,49,49.08,47.82,47.91,3499300,44.6,-0.017835218,46.17857143,47.6504,
2015/9/10,2015,9,10,Thursday,36,2015-36,47.78,48.32,47.54,47.7,3056900,44.4,-0.004383137,45.76714286,47.6242,
2015/9/11,2015,9,11,Friday,36,2015-36,47.53,48.48,47.47,48.44,3036500,45.09,0.015513587,45.45857143,47.6066,
2015/9/14,2015,9,14,Monday,37,2015-37,48.52,48.84,48.02,48.49,3257700,45.14,0.00103219,45.33071429,47.5824,
2015/9/15,2015,9,15,Tuesday,37,2015-37,48.58,49.01,48.2,48.8,4465200,45.43,0.006392875,45.32,47.5596,
2015/9/16,2015,9,16,Wednesday,37,2015-37,48.8,49.38,48.73,49.28,2387100,45.87,0.009836208,45.31,47.52,
2015/9/17,2015,9,17,Thursday,37,2015-37,49.21,51.03,48.94,50.09,5314400,46.63,0.016436846,45.29357143,47.4952,
2015/9/18,2015,9,18,Friday,37,2015-37,49.9,51.1,49.32,50.53,9342800,47.04,0.008784075,45.30142857,47.492,
2015/9/21,2015,9,21,Monday,38,2015-38,50.69,51.35,50.52,51.18,3629600,47.64,0.012863537,45.40785714,47.493,
2015/9/22,2015,9,22,Tuesday,38,2015-38,50.92,51.69,50.52,51.45,7625800,47.89,0.005275629,45.645,47.4972,
2015/9/23,2015,9,23,Wednesday,38,2015-38,51.49,52.05,51.18,52,6284200,48.41,0.010689992,45.91571429,47.516,
2015/9/24,2015,9,24,Thursday,38,2015-38,51.71,52.6,51.35,52.44,4600600,48.82,0.00846143,46.19142857,47.535,
2015/9/25,2015,9,25,Friday,38,2015-38,52.56,53.59,52.37,52.92,3907200,49.26,0.009153372,46.545,47.547,
2015/9/28,2015,9,28,Monday,39,2015-39,52.26,52.73,51.79,52.01,3278700,48.83,-0.008672554,46.78928571,47.568,
2015/9/29,2015,9,29,Tuesday,39,2015-39,52.11,52.18,51.46,52.01,3281500,48.83,0,47.09142857,47.5916,
2015/9/30,2015,9,30,Wednesday,39,2015-39,52.3,52.91,52.05,52.8,4164700,49.58,0.015189584,47.46142857,47.6412,
2015/10/1,2015,10,1,Thursday,39,2015-39,52.92,53,52.26,52.58,3085600,49.37,-0.004166607,47.76714286,47.6732,
2015/10/2,2015,10,2,Friday,39,2015-39,52.74,53,52.24,53,2828400,49.76,0.007987692,48.09714286,47.7314,
2015/10/5,2015,10,5,Monday,40,2015-40,53.27,53.5,52.72,53.46,3164600,50.2,0.008679219,48.43785714,47.798,
2015/10/6,2015,10,6,Tuesday,40,2015-40,53.42,53.49,52.69,53.11,3423500,49.87,-0.006546879,48.72357143,47.8304,
2015/10/7,2015,10,7,Wednesday,40,2015-40,53.2,53.27,52.47,52.73,2464800,49.51,-0.007155103,48.92928571,47.8472,
2015/10/8,2015,10,8,Thursday,40,2015-40,52.58,53.25,52.35,53.09,2576500,49.85,0.006827284,49.13,47.8698,
2015/10/9,2015,10,9,Friday,40,2015-40,53.09,53.28,52.46,52.5,2921000,49.29,-0.011113088,49.24785714,47.8842,
2015/10/12,2015,10,12,Monday,41,2015-41,52.71,53.4,52.65,53,4137900,49.76,0.009523737,49.38142857,47.9018,
2015/10/13,2015,10,13,Tuesday,41,2015-41,52.99,53.23,52.68,52.74,2323800,49.52,-0.004905632,49.46071429,47.9122,
2015/10/14,2015,10,14,Wednesday,41,2015-41,52.8,53.29,52.7,52.77,2473000,49.55,0.000568813,49.51285714,47.9352,
2015/10/15,2015,10,15,Thursday,41,2015-41,52.88,54.08,52.87,54.05,3015400,50.75,0.024256203,49.61928571,47.9852,
2015/10/16,2015,10,16,Friday,41,2015-41,53.99,54.35,53.88,54.03,4209200,50.73,-0.000370118,49.755,48.0288,
2015/10/19,2015,10,19,Monday,42,2015-42,53.93,54.29,53.62,54.29,2782500,50.98,0.004812189,49.90857143,48.0638,
2015/10/20,2015,10,20,Tuesday,42,2015-42,54.09,54.83,54,54.33,1671000,51.01,0.000736814,50.01071429,48.1114,
2015/10/21,2015,10,21,Wednesday,42,2015-42,54.71,54.99,54.13,54.17,1798400,50.86,-0.002944863,50.11714286,48.1488,
2015/10/22,2015,10,22,Thursday,42,2015-42,54.24,54.7,54.22,54.5,2286800,51.17,0.00609177,50.21785714,48.1822,
2015/10/23,2015,10,23,Friday,42,2015-42,54.41,54.57,53.57,53.63,2382500,50.36,-0.015963178,50.22928571,48.196,
2015/10/26,2015,10,26,Monday,43,2015-43,53.77,53.91,53.27,53.79,3388400,50.51,0.002983376,50.275,48.1994,
2015/10/27,2015,10,27,Tuesday,43,2015-43,53.73,54.21,53.73,54.07,4097100,50.77,0.00520534,50.365,48.2044,
2015/10/28,2015,10,28,Wednesday,43,2015-43,53.9,54.1,52.14,52.95,3980000,49.72,-0.020713917,50.35571429,48.1858,
2015/10/29,2015,10,29,Thursday,43,2015-43,52.75,53.34,51.47,52.35,5265500,49.15,-0.011331375,50.34571429,48.161,
2015/10/30,2015,10,30,Friday,43,2015-43,52.47,53.76,52.37,53.4,4782300,50.14,0.020057395,50.37285714,48.1606,
2015/11/2,2015,11,2,Monday,44,2015-44,53.35,53.73,52.93,53.55,2595200,50.28,0.002808914,50.42714286,48.178,
2015/11/3,2015,11,3,Tuesday,44,2015-44,53.37,53.69,52.97,53.63,2370400,50.36,0.001493992,50.485,48.2466,
2015/11/4,2015,11,4,Wednesday,44,2015-44,53.48,54.21,53.39,54.16,2823800,50.85,0.009882442,50.49214286,48.352,
2015/11/5,2015,11,5,Thursday,44,2015-44,54.07,54.38,53.67,53.72,2902600,50.44,-0.008124111,50.47142857,48.4406,
2015/11/6,2015,11,6,Friday,44,2015-44,52.85,52.85,51.05,51.93,4892300,48.76,-0.033320898,50.31285714,48.4786,
2015/11/9,2015,11,9,Monday,45,2015-45,51.72,52.7,51.62,52.5,3455000,49.29,0.010976414,50.19,48.5258,
2015/11/10,2015,11,10,Tuesday,45,2015-45,52.47,53.39,52.28,53.37,2730900,50.11,0.016571374,50.13642857,48.605,
2015/11/11,2015,11,11,Wednesday,45,2015-45,53.46,53.79,53.32,53.67,2667600,50.39,0.005620986,50.08071429,48.7214,
2015/11/12,2015,11,12,Thursday,45,2015-45,53.56,54.12,52.77,52.79,1734900,49.57,-0.016396341,50.02428571,48.8204,
2015/11/13,2015,11,13,Friday,45,2015-45,52.79,53.32,52.13,52.26,2074500,49.07,-0.010039847,49.92142857,48.9026,
2015/11/16,2015,11,16,Monday,46,2015-46,52.22,53.45,52.05,53.44,2170700,50.18,0.022579486,49.87928571,49.02,
2015/11/17,2015,11,17,Tuesday,46,2015-46,53.25,53.68,51.95,52.15,2870700,48.97,-0.024139188,49.82571429,49.0912,
2015/11/18,2015,11,18,Wednesday,46,2015-46,52.17,52.78,51.72,52.67,2248000,49.45,0.009971179,49.84714286,49.1882,
2015/11/19,2015,11,19,Thursday,46,2015-46,52.79,53.4,52.67,53.19,1663100,49.94,0.009872736,49.83285714,49.299,
2015/11/20,2015,11,20,Friday,46,2015-46,53.49,53.94,53.34,53.58,1873600,50.31,0.007332316,49.835,49.4034,
2015/11/23,2015,11,23,Monday,47,2015-47,52.67,53.64,52.53,52.73,2954500,49.51,-0.015864288,49.77428571,49.4908,
2015/11/24,2015,11,24,Tuesday,47,2015-47,52.53,52.72,52.03,52.55,2684900,49.34,-0.003413603,49.66642857,49.569,
2015/11/25,2015,11,25,Wednesday,47,2015-47,52.67,52.69,52.17,52.36,1362000,49.16,-0.00361556,49.575,49.6348,
2015/11/27,2015,11,27,Friday,47,2015-47,52.43,53.05,52.43,52.77,726200,49.55,0.007830456,49.63142857,49.6932,
2015/11/30,2015,11,30,Monday,48,2015-48,52.75,53.29,52.64,52.73,3410200,49.51,-0.000758115,49.64714286,49.7426,
2015/12/1,2015,12,1,Tuesday,48,2015-48,53.04,53.3,52.39,52.93,1619600,49.7,0.003793064,49.61785714,49.7838,
2015/12/2,2015,12,2,Wednesday,48,2015-48,52.72,52.88,52.14,52.22,2979300,49.03,-0.013413995,49.52071429,49.8066,
2015/12/3,2015,12,3,Thursday,48,2015-48,51.8,52.22,51.4,51.81,3279500,48.65,-0.007851371,49.455,49.8114,
2015/12/4,2015,12,4,Friday,48,2015-48,52.01,53.21,52.01,53.12,4915000,49.88,0.025284597,49.51285714,49.8326,
2015/12/7,2015,12,7,Monday,49,2015-49,53.06,53.16,52.07,53.14,3506400,49.9,0.000376675,49.49285714,49.8454,
2015/12/8,2015,12,8,Tuesday,49,2015-49,53.02,53.18,52.07,52.72,2377600,49.5,-0.007903746,49.53071429,49.8588,
2015/12/9,2015,12,9,Wednesday,49,2015-49,52.54,53.44,52.41,52.57,2223800,49.36,-0.002845299,49.52428571,49.8694,
2015/12/10,2015,12,10,Thursday,49,2015-49,52.6,52.8,51.43,51.65,3091500,48.5,-0.017500347,49.42142857,49.8478,
2015/12/11,2015,12,11,Friday,49,2015-49,51.56,52.14,51.19,51.71,2292400,48.55,0.001161634,49.29571429,49.8314,
2015/12/14,2015,12,14,Monday,50,2015-50,51.84,52.34,51.48,52.28,2025400,49.09,0.011022956,49.26571429,49.818,
2015/12/15,2015,12,15,Tuesday,50,2015-50,52.43,53.38,52.4,52.7,2830600,49.48,0.008033763,49.27571429,49.8036,
2015/12/16,2015,12,16,Wednesday,50,2015-50,52.84,54.29,52.73,54.23,2453200,50.92,0.029032333,49.40142857,49.8246,
2015/12/17,2015,12,17,Thursday,50,2015-50,54.26,54.39,53.7,53.85,2723400,50.56,-0.007007329,49.47357143,49.8456,
2015/12/18,2015,12,18,Friday,50,2015-50,53.57,53.82,52.84,53.11,4426600,49.87,-0.013741838,49.49928571,49.846,
2015/12/21,2015,12,21,Monday,51,2015-51,53.29,53.63,52.72,53.06,1800900,49.82,-0.000941366,49.50785714,49.8566,
2015/12/22,2015,12,22,Tuesday,51,2015-51,53.18,53.43,52.48,53.21,1453500,49.96,0.002826836,49.57428571,49.8606,
2015/12/23,2015,12,23,Wednesday,51,2015-51,53.39,54.1,53.27,54.08,1625800,50.78,0.016350335,49.72642857,49.8858,
2015/12/24,2015,12,24,Thursday,51,2015-51,54.08,54.18,53.87,53.94,592200,50.65,-0.002588714,49.78142857,49.9078,
2015/12/28,2015,12,28,Monday,52,2015-52,53.78,54.04,53.57,53.98,1383800,50.68,0.000741445,49.83714286,49.9064,
2015/12/29,2015,12,29,Tuesday,52,2015-52,53.73,54.14,53.67,53.81,1142700,50.95,0.005324752,49.94071429,49.9108,
2015/12/30,2015,12,30,Wednesday,52,2015-52,53.95,54.33,53.78,53.92,1419200,51.06,0.002044189,50.06214286,49.9124,
2015/12/31,2015,12,31,Thursday,52,2015-52,53.83,54.04,52.85,53.19,1753600,50.37,-0.013538536,50.19571429,49.8996,
2016/1/4,2016,1,4,Monday,1,Jan-16,52.85,53.04,52.46,52.94,2201500,50.13,-0.004700203,50.30857143,49.885,
2016/1/5,2016,1,5,Tuesday,1,Jan-16,52.87,53.28,51.91,53.02,2345700,50.21,0.001511253,50.38857143,49.8658,
2016/1/6,2016,1,6,Wednesday,1,Jan-16,52.63,52.96,52.49,52.72,2599300,49.92,-0.005658267,50.42,49.857,
2016/1/7,2016,1,7,Thursday,1,Jan-16,52.21,52.7,52.14,52.46,2331100,49.68,-0.004931762,50.33142857,49.8404,
2016/1/8,2016,1,8,Friday,1,Jan-16,52.5,52.67,51.97,52.06,3351500,49.3,-0.007624712,50.24142857,49.811,
2016/1/11,2016,1,11,Monday,2,Feb-16,52.2,52.54,51.91,52.23,3605300,49.46,0.003265271,50.21214286,49.8058,
2016/1/12,2016,1,12,Tuesday,2,Feb-16,52.51,52.65,51.52,52.56,3495200,49.77,0.006318236,50.20857143,49.8182,
2016/1/13,2016,1,13,Wednesday,2,Feb-16,52.67,52.97,52.2,52.29,2935000,49.52,-0.005136932,50.17714286,49.8058,
2016/1/14,2016,1,14,Thursday,2,Feb-16,52.49,53.68,52.28,53.41,3362600,50.58,0.021419001,50.16285714,49.8118,
2016/1/15,2016,1,15,Friday,2,Feb-16,52.36,53.2,51.88,52.47,4201600,49.69,-0.017599753,50.09428571,49.7984,
2016/1/19,2016,1,19,Tuesday,3,Mar-16,52.71,53.37,52.44,52.98,4674800,50.17,0.009719883,50.05785714,49.7848,
2016/1/20,2016,1,20,Wednesday,3,Mar-16,52.75,53.01,50.65,51.29,4104800,48.57,-0.031898717,49.88785714,49.7474,
2016/1/21,2016,1,21,Thursday,3,Mar-16,51.55,51.96,50.8,51.48,3606100,48.75,0.003704258,49.72285714,49.7472,
2016/1/22,2016,1,22,Friday,3,Mar-16,51.98,52.39,51.5,52.36,3674700,49.58,0.017093989,49.66642857,49.753,
2016/1/25,2016,1,25,Monday,4,Apr-16,52.41,52.45,51.44,51.61,2125100,48.87,-0.014323899,49.57642857,49.7282,
2016/1/26,2016,1,26,Tuesday,4,Apr-16,52.12,52.81,51.85,52.14,3367800,49.37,0.010269244,49.51642857,49.7078,
2016/1/27,2016,1,27,Wednesday,4,Apr-16,52.27,52.76,52.12,52.73,3824900,49.93,0.011315843,49.51714286,49.715,
2016/1/28,2016,1,28,Thursday,4,Apr-16,52.73,54.16,52.35,53.76,2223200,50.91,0.019533457,49.605,49.7518,
2016/1/29,2016,1,29,Friday,4,Apr-16,54.14,55.11,53.93,54.91,3727600,52,0.021391439,49.79785714,49.7882,
2016/2/1,2016,2,1,Monday,5,May-16,54.96,55.53,54.61,55.46,3141500,52.52,0.010016263,50.01642857,49.8592,
2016/2/2,2016,2,2,Tuesday,5,May-16,55.08,56.73,55.07,56.67,6190100,53.66,0.0218176,50.29428571,49.9434,
2016/2/3,2016,2,3,Wednesday,5,May-16,56.91,57.73,56.7,57.46,3970700,54.41,0.013940252,50.64357143,50.0328,
2016/2/4,2016,2,4,Thursday,5,May-16,57.27,57.43,56.23,56.33,4175900,53.34,-0.019665756,50.84071429,50.0934,
2016/2/5,2016,2,5,Friday,5,May-16,55.91,56.47,55.12,56.24,3687200,53.26,-0.001597735,51.09571429,50.1684,
2016/2/8,2016,2,8,Monday,6,Jun-16,56.24,57.12,55.73,56.3,3841300,53.31,0.001066933,51.32,50.2478,
2016/2/9,2016,2,9,Tuesday,6,Jun-16,56.07,56.61,55.68,55.92,5980000,52.95,-0.006749609,51.63285714,50.3236,
2016/2/10,2016,2,10,Wednesday,6,Jun-16,55.8,56.56,55.2,56.17,4100300,53.19,0.004470668,51.95,50.3964,
2016/2/11,2016,2,11,Thursday,6,Jun-16,55.88,56.48,55.08,55.16,3672500,52.23,-0.01798116,52.13928571,50.4508,
2016/2/12,2016,2,12,Friday,6,Jun-16,55.26,55.59,54.45,55.21,2877300,52.28,0.000906482,52.38285714,50.5024,
2016/2/16,2016,2,16,Tuesday,7,Jul-16,55.8,55.97,55.24,55.75,2939900,52.79,0.00978088,52.62714286,50.5776,
2016/2/17,2016,2,17,Wednesday,7,Jul-16,56.06,56.52,55.38,55.81,3998600,52.85,0.001076166,52.83571429,50.6616,
2016/2/18,2016,2,18,Thursday,7,Jul-16,55.6,56.38,54.95,56,4134400,53.03,0.003404399,52.98714286,50.7246,
2016/2/19,2016,2,19,Friday,7,Jul-16,56.08,56.13,55.31,55.89,4175200,52.92,-0.001964246,53.05285714,50.785,
2016/2/22,2016,2,22,Monday,8,Aug-16,56.03,56.51,55.63,56.48,3043400,53.48,0.010556376,53.12142857,50.8646,
2016/2/23,2016,2,23,Tuesday,8,Aug-16,56.3,57.35,56.19,57.22,2680300,54.18,0.013101994,53.15857143,50.961,
2016/2/24,2016,2,24,Wednesday,8,Aug-16,57.01,57.55,56.49,57.46,2873500,54.41,0.004194286,53.15857143,51.0792,
2016/2/25,2016,2,25,Thursday,8,Aug-16,57.65,58.46,57.29,58.34,2755300,55.24,0.015314977,53.29428571,51.213,
2016/2/26,2016,2,26,Friday,8,Aug-16,58.07,58.39,56.4,56.43,2557300,53.44,-0.03273908,53.30714286,51.3,
2016/2/29,2016,2,29,Monday,9,Sep-16,56.48,57.17,56.33,56.73,3186000,53.72,0.005316345,53.33642857,51.3848,
2016/3/1,2016,3,1,Tuesday,9,Sep-16,57.1,57.24,55.92,56.21,2868600,53.23,-0.009166172,53.35642857,51.431,
2016/3/2,2016,3,2,Wednesday,9,Sep-16,56,56.34,54.71,56.23,2665600,53.25,0.000355762,53.36071429,51.4848,
2016/3/3,2016,3,3,Thursday,9,Sep-16,56.34,56.4,55.61,56.29,2171700,53.3,0.001067122,53.43714286,51.5534,
2016/3/4,2016,3,4,Friday,9,Sep-16,56.09,56.58,55.71,56.5,3636600,53.5,0.003730697,53.52428571,51.627,
2016/3/7,2016,3,7,Monday,10,Oct-16,56.37,56.86,56.2,56.47,3824400,53.47,-0.000530976,53.57285714,51.6972,
2016/3/8,2016,3,8,Tuesday,10,Oct-16,56.38,57.08,56.36,56.94,3398400,53.92,0.008322921,53.64928571,51.76,
2016/3/9,2016,3,9,Wednesday,10,Oct-16,56.93,57.44,56.93,57.28,2035200,54.24,0.005971201,53.73571429,51.8318,
2016/3/10,2016,3,10,Thursday,10,Oct-16,57.29,57.61,56.56,57.04,2023400,54.01,-0.004189822,53.81357143,51.8984,
2016/3/11,2016,3,11,Friday,10,Oct-16,57.5,57.63,57.08,57.32,2304100,54.28,0.004908692,53.87071429,51.965,
2016/3/14,2016,3,14,Monday,11,Nov-16,57.05,57.63,57,57.54,2040200,54.49,0.003838166,53.89285714,52.0336,
2016/3/15,2016,3,15,Tuesday,11,Nov-16,57.37,57.88,57.22,57.48,2485500,54.43,-0.001042757,53.89428571,52.1148,
2016/3/16,2016,3,16,Wednesday,11,Nov-16,57.23,58.11,56.7,58.06,2669500,54.98,0.010090417,53.87571429,52.2118,
2016/3/17,2016,3,17,Thursday,11,Nov-16,58.09,59.3,57.65,59,3023700,55.87,0.016190267,54.04928571,52.325,
2016/3/18,2016,3,18,Friday,11,Nov-16,59.19,59.5,58.44,58.74,5690500,55.62,-0.004406753,54.185,52.439,
2016/3/21,2016,3,21,Monday,12,Dec-16,58.87,59.34,57.96,58.58,1644100,55.47,-0.002723857,54.345,52.5548,
2016/3/22,2016,3,22,Tuesday,12,Dec-16,58.47,59.14,58.31,58.57,1726800,55.46,-0.000170891,54.50285714,52.678,
2016/3/23,2016,3,23,Wednesday,12,Dec-16,58.4,59.18,58.27,58.96,1545700,55.83,0.006658729,54.68357143,52.8054,
2016/3/24,2016,3,24,Thursday,12,Dec-16,58.71,59.11,58.62,58.85,2026200,55.73,-0.001865634,54.84285714,52.9246,
2016/3/28,2016,3,28,Monday,13,2016-13,59,59.3,58.35,58.52,1703300,55.41,-0.00560757,54.98142857,53.0424,
2016/3/29,2016,3,29,Tuesday,13,2016-13,58.16,59.26,58.16,59.19,2252800,56.49,0.019374939,55.165,53.1606,
2016/3/30,2016,3,30,Wednesday,13,2016-13,59.31,59.65,58.79,59.44,2743400,56.73,0.004223595,55.34285714,53.3014,
2016/3/31,2016,3,31,Thursday,13,2016-13,59.42,59.88,59.17,59.72,2810900,56.99,0.004710857,55.55571429,53.4378,
2016/4/1,2016,4,1,Friday,13,2016-13,59.32,60.09,59.22,59.83,2277200,57.1,0.001841761,55.75714286,53.6084,
2016/4/4,2016,4,4,Monday,14,2016-14,59.99,60.03,59.37,59.52,2529700,56.8,-0.005181281,55.92214286,53.7694,
2016/4/5,2016,4,5,Tuesday,14,2016-14,59.38,59.53,58.19,58.23,3240700,55.57,-0.02167333,56.00357143,53.8892,
2016/4/6,2016,4,6,Wednesday,14,2016-14,58.1,58.68,57.79,58.67,4013100,55.99,0.007556169,56.07571429,54.0316,
2016/4/7,2016,4,7,Thursday,14,2016-14,58.42,59.06,58.33,58.75,1829500,56.07,0.001363546,56.09,54.1656,
2016/4/8,2016,4,8,Friday,14,2016-14,59.05,59.48,58.8,59.3,2367200,56.59,0.009361664,56.15928571,54.2988,
2016/4/11,2016,4,11,Monday,15,2016-15,59.38,59.6,58.8,58.9,2213200,56.21,-0.006745298,56.21214286,54.4048,
2016/4/12,2016,4,12,Tuesday,15,2016-15,59.02,59.3,58.59,59.21,1762500,56.51,0.00526309,56.28714286,54.495,
2016/4/13,2016,4,13,Wednesday,15,2016-15,59.34,59.34,58.43,58.83,1635700,56.14,-0.006417672,56.30928571,54.5674,
2016/4/14,2016,4,14,Thursday,15,2016-15,58.74,58.99,58.52,58.85,1803000,56.16,0.000339857,56.34,54.6174,
2016/4/15,2016,4,15,Friday,15,2016-15,59.01,59.52,58.78,59.28,2266100,56.57,0.007306625,56.42285714,54.6606,
2016/4/18,2016,4,18,Monday,16,2016-16,59.28,59.62,58.81,59.55,1809800,56.83,0.004554731,56.44714286,54.7304,
2016/4/19,2016,4,19,Tuesday,16,2016-16,59.6,59.83,59.15,59.58,2133500,56.86,0.000503757,56.45642857,54.8024,
2016/4/20,2016,4,20,Wednesday,16,2016-16,59.6,59.73,58.4,58.4,3051100,55.73,-0.019805215,56.36642857,54.8508,
2016/4/21,2016,4,21,Thursday,16,2016-16,58.13,58.14,56.48,56.62,3644700,54.04,-0.030479534,56.14785714,54.8726,
2016/4/22,2016,4,22,Friday,16,2016-16,56.7,57.26,56.64,56.99,2410900,54.39,0.00653489,55.97571429,54.8966,
2016/4/25,2016,4,25,Monday,17,2016-17,56.81,57.12,56.6,57.1,1764800,54.49,0.001930057,55.89857143,54.9418,
2016/4/26,2016,4,26,Tuesday,17,2016-17,57.26,57.45,56.81,57,1523500,54.4,-0.001751332,55.785,54.9842,
2016/4/27,2016,4,27,Wednesday,17,2016-17,57.16,58.1,56.83,57.76,2155100,55.12,0.013333346,55.71714286,55.0308,
2016/4/28,2016,4,28,Thursday,17,2016-17,57.26,58.06,57.08,57.76,1462800,55.12,0,55.61214286,55.0762,
2016/4/29,2016,4,29,Friday,17,2016-17,57.4,58.32,56.95,58.2,1895800,55.54,0.007617794,55.56428571,55.1264,
2016/5/2,2016,5,2,Monday,18,2016-18,58.36,59.06,58.06,58.67,1791200,55.99,0.008075575,55.52714286,55.1878,
2016/5/3,2016,5,3,Tuesday,18,2016-18,58.55,59.11,58.37,59.01,2782100,56.32,0.005795172,55.54,55.2446,
2016/5/4,2016,5,4,Wednesday,18,2016-18,58.7,59.59,58.66,59.14,3680900,56.44,0.002202877,55.56,55.2898,
2016/5/5,2016,5,5,Thursday,18,2016-18,59.16,59.6,58.8,59.15,2516900,56.45,0.000169241,55.55142857,55.3306,
2016/5/6,2016,5,6,Friday,18,2016-18,59.14,59.48,58.58,59,2325400,56.31,-0.002535952,55.51428571,55.352,
2016/5/9,2016,5,9,Monday,19,2016-19,59.15,59.44,58.94,59.12,1544700,56.42,0.002033879,55.48285714,55.4116,
2016/5/10,2016,5,10,Tuesday,19,2016-19,59.51,59.65,59.12,59.25,1947700,56.55,0.002198913,55.54142857,55.4682,
2016/5/11,2016,5,11,Wednesday,19,2016-19,59.18,59.41,58.6,59.14,2588300,56.44,-0.00185664,55.71285714,55.5324,
2016/5/12,2016,5,12,Thursday,19,2016-19,59.18,59.53,58.92,59.24,3716700,56.54,0.001690988,55.86642857,55.5982,
2016/5/13,2016,5,13,Friday,19,2016-19,59.28,59.39,58.77,59.17,2129100,56.47,-0.001181673,56.00785714,55.6616,
2016/5/16,2016,5,16,Monday,20,2016-20,59.11,59.16,58.69,59.1,1825600,56.4,-0.001183004,56.15071429,55.7196,
2016/5/17,2016,5,17,Tuesday,20,2016-20,58.94,59.07,57.36,57.65,2732400,55.02,-0.024534672,56.14357143,55.7506,
2016/5/18,2016,5,18,Wednesday,20,2016-20,57.36,58.28,56.75,57.01,3347000,54.41,-0.011101437,56.09285714,55.7604,
2016/5/19,2016,5,19,Thursday,20,2016-20,56.71,57.56,56.39,57.54,1550400,54.91,0.009296613,56.04785714,55.7738,
2016/5/20,2016,5,20,Friday,20,2016-20,57.76,57.93,57.24,57.63,2164900,55,0.001564201,55.97714286,55.7936,
2016/5/23,2016,5,23,Monday,21,2016-21,57.56,58.33,57.51,57.61,2641200,54.98,-0.000347142,55.88142857,55.8076,
2016/5/24,2016,5,24,Tuesday,21,2016-21,57.84,58.68,57.57,58.54,2511600,55.87,0.016142963,55.84071429,55.8352,
2016/5/25,2016,5,25,Wednesday,21,2016-21,58.26,58.74,58.07,58.45,1903900,55.78,-0.001537344,55.79285714,55.8622,
2016/5/26,2016,5,26,Thursday,21,2016-21,58.37,59.4,58.26,59.39,1944900,56.68,0.016082138,55.81928571,55.8962,
2016/5/27,2016,5,27,Friday,21,2016-21,59.41,59.66,59.07,59.52,2039200,56.8,0.002188916,55.84642857,55.9148,
2016/5/31,2016,5,31,Tuesday,22,2016-22,59.48,60.18,59.26,60.08,3375000,57.34,0.009408512,55.90285714,55.9492,
2016/6/1,2016,6,1,Wednesday,22,2016-22,60,60.32,59.76,60.31,2079200,57.56,0.003828376,55.98285714,55.991,
2016/6/2,2016,6,2,Thursday,22,2016-22,60.09,60.6,59.86,60.6,1879100,57.83,0.004808393,56.075,56.0384,
2016/6/3,2016,6,3,Friday,22,2016-22,61.05,61.84,61,61.55,3048700,58.74,0.015676533,56.23714286,56.0966,
2016/6/6,2016,6,6,Monday,23,2016-23,61.51,61.8,60.98,61.3,1453000,58.5,-0.004061716,56.38714286,56.152,
2016/6/7,2016,6,7,Tuesday,23,2016-23,61.4,61.82,61.06,61.64,2347900,58.83,0.005546472,56.65928571,56.2204,
2016/6/8,2016,6,8,Wednesday,23,2016-23,61.5,62.02,61.49,62.01,1945700,59.18,0.006002555,57,56.2742,
2016/6/9,2016,6,9,Thursday,23,2016-23,61.96,63.03,61.96,62.98,2420000,60.11,0.015642764,57.37142857,56.3418,
2016/6/10,2016,6,10,Friday,23,2016-23,62.92,63.26,62.65,63.02,2306700,60.14,0.000635116,57.73857143,56.4048,
2016/6/13,2016,6,13,Monday,24,2016-24,63.04,63.43,62.57,62.6,2174200,59.74,-0.006664582,58.07857143,56.4576,
2016/6/14,2016,6,14,Tuesday,24,2016-24,62.71,63.03,62.35,62.98,1523400,60.11,0.006070325,58.38142857,56.5238,
2016/6/15,2016,6,15,Wednesday,24,2016-24,63,63.03,62.09,62.35,2019400,59.5,-0.010003254,58.64714286,56.6024,
2016/6/16,2016,6,16,Thursday,24,2016-24,62.38,63.13,62.38,62.95,2678100,60.08,0.009623068,58.89,56.6842,
2016/6/17,2016,6,17,Friday,24,2016-24,62.89,63.09,62.47,63.02,3640300,60.14,0.001112094,59.12857143,56.7656,
2016/6/20,2016,6,20,Monday,25,2016-25,63.01,63.02,62.11,62.57,2705600,59.71,-0.007140601,59.29785714,56.828,
2016/6/21,2016,6,21,Tuesday,25,2016-25,62.58,62.93,61.95,62.63,4283400,59.77,0.000958885,59.45571429,56.8992,
2016/6/22,2016,6,22,Wednesday,25,2016-25,62.79,62.81,62.11,62.15,2761100,59.31,-0.007664049,59.56142857,56.9552,
2016/6/23,2016,6,23,Thursday,25,2016-25,62.26,62.3,61.86,62.13,2179500,59.29,-0.000321767,59.60071429,57.0182,
2016/6/24,2016,6,24,Friday,25,2016-25,61.42,63.25,61.27,62.66,4832300,59.8,0.008530499,59.69357143,57.091,
2016/6/27,2016,6,27,Monday,26,2016-26,62.39,63.36,62.16,63.17,3444700,60.29,0.008139133,59.79785714,57.1654,
2016/6/28,2016,6,28,Tuesday,26,2016-26,62.72,62.72,62,62.4,4076700,60.02,-0.004467117,59.85785714,57.2292,
2016/6/29,2016,6,29,Wednesday,26,2016-26,62.7,62.93,62.37,62.58,4018700,60.19,0.002884681,59.86357143,57.2958,
2016/6/30,2016,6,30,Thursday,26,2016-26,62.88,63.95,62.67,63.92,3851400,61.48,0.021412563,59.95928571,57.4108,
